"Latest: Time (s)","Latest: Potential (mV)","Latest: Z-Axis Acceleration 1 (m/s²)","Latest: Z-Axis Acceleration 2 (m/s²)","Latest: Z-Axis Acceleration 3 (m/s²)" 
0.693,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6932,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6934,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6936,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6938,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.694,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6942,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.6944,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6946,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.6948,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.695,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.6952,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.6954,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.6956,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6958,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.696,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6962,5.01558861695,9.18336240051,9.16391246914,9.01485128052
0.6964,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.6966,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.6968,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.697,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.6972,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6974,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6976,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6978,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.698,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.6982,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.6984,5.01558861695,9.18336240051,9.09049147469,9.03897600219
0.6986,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.6988,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.699,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6992,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.6994,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.6996,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.6998,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7002,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7004,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7006,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7008,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.701,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7012,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7014,5.01558861695,9.18336240051,9.13943880433,8.98911824406
0.7016,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7018,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.702,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7022,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7024,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7026,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7028,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.703,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7032,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7034,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7036,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7038,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.704,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7042,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7044,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7046,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7048,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.705,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7052,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.7054,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.7056,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7058,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.706,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7062,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7064,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7066,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7068,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.707,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7072,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7074,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7076,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7078,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.708,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7082,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7084,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7086,4.66237815097,9.18336240051,9.16391246914,9.03897600219
0.7088,5.01558861695,9.2091901059,9.13943880433,9.03897600219
0.709,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7092,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7094,5.01558861695,9.2091901059,9.13943880433,9.01485128052
0.7096,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7098,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.71,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7102,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7104,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7106,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7108,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.711,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7112,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7114,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7116,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7118,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.712,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7122,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7124,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7126,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7128,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.713,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7132,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7134,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7136,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7138,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.714,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7142,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7144,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7146,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7148,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.715,5.01558861695,9.15753469511,9.09049147469,9.01485128052
0.7152,4.66237815097,9.15753469511,9.11496513951,9.01485128052
0.7154,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7156,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7158,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.716,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7162,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7164,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7166,4.66237815097,9.15753469511,9.11496513951,9.01485128052
0.7168,4.66237815097,9.15753469511,9.11496513951,9.01485128052
0.717,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.7172,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7174,5.01558861695,9.15753469511,9.13943880433,9.01485128052
0.7176,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7178,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.718,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7182,4.66237815097,9.15753469511,9.13943880433,9.03897600219
0.7184,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7186,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7188,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.719,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7192,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7194,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7196,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7198,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.72,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7202,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7204,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7206,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7208,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.721,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7212,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7214,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7216,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7218,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.722,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7222,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7224,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7226,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7228,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.723,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7232,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7234,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7236,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7238,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.724,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7242,4.66237815097,9.2091901059,9.13943880433,9.03897600219
0.7244,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7246,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7248,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.725,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7252,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7254,5.01558861695,9.18336240051,9.16391246914,9.03897600219
0.7256,5.01558861695,9.2091901059,9.13943880433,9.03897600219
0.7258,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.726,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7262,4.66237815097,9.2091901059,9.13943880433,9.03897600219
0.7264,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7266,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7268,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.727,5.01558861695,9.2091901059,9.13943880433,9.03897600219
0.7272,5.01558861695,9.18336240051,9.13943880433,9.06470903865
0.7274,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7276,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7278,5.01558861695,9.18336240051,9.13943880433,9.06470903865
0.728,5.01558861695,9.18336240051,9.16391246914,9.03897600219
0.7282,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7284,4.66237815097,9.18336240051,9.13943880433,9.06470903865
0.7286,4.66237815097,9.18336240051,9.13943880433,9.06470903865
0.7288,5.01558861695,9.18336240051,9.16391246914,9.03897600219
0.729,5.01558861695,9.15753469511,9.13943880433,9.06470903865
0.7292,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7294,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7296,5.01558861695,9.15753469511,9.13943880433,9.06470903865
0.7298,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.73,5.01558861695,9.18336240051,9.16391246914,9.03897600219
0.7302,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7304,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7306,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7308,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.731,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7312,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7314,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7316,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7318,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.732,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7322,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7324,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7326,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7328,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.733,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7332,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7334,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7336,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7338,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.734,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7342,4.66237815097,9.15753469511,9.13943880433,9.03897600219
0.7344,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7346,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7348,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.735,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7352,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7354,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7356,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7358,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.736,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7362,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7364,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7366,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7368,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.737,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7372,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7374,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7376,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7378,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.738,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7382,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7384,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7386,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7388,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.739,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7392,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7394,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7396,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7398,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.74,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7402,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7404,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7406,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7408,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.741,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7412,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7414,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7416,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7418,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.742,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7422,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7424,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7426,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7428,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.743,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7432,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7434,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7436,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7438,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.744,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7442,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7444,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7446,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7448,5.01558861695,9.18336240051,9.13943880433,8.98911824406
0.745,4.66237815097,9.18336240051,9.13943880433,9.01485128052
0.7452,5.01558861695,9.2091901059,9.13943880433,9.01485128052
0.7454,4.66237815097,9.18336240051,9.11496513951,8.98911824406
0.7456,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7458,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.746,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7462,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7464,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7466,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7468,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.747,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7472,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7474,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7476,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7478,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.748,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7482,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7484,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7486,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7488,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.749,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7492,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7494,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7496,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7498,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.75,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7502,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7504,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7506,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7508,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.751,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7512,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7514,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7516,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7518,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.752,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7522,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7524,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7526,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7528,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.753,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7532,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7534,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7536,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7538,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.754,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7542,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7544,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7546,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7548,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.755,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7552,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7554,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.7556,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.7558,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.756,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.7562,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7564,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7566,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.7568,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.757,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7572,4.66237815097,9.2091901059,9.11496513951,9.03897600219
0.7574,5.01558861695,9.2091901059,9.13943880433,9.01485128052
0.7576,5.01558861695,9.2091901059,9.13943880433,9.03897600219
0.7578,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.758,5.01558861695,9.2350178113,9.11496513951,9.01485128052
0.7582,5.01558861695,9.2091901059,9.11496513951,9.01485128052
0.7584,5.01558861695,9.2091901059,9.11496513951,9.01485128052
0.7586,4.66237815097,9.2091901059,9.13943880433,9.01485128052
0.7588,4.66237815097,9.2091901059,9.11496513951,9.01485128052
0.759,5.01558861695,9.2091901059,9.11496513951,8.98911824406
0.7592,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7594,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7596,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7598,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.76,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7602,5.01558861695,9.18336240051,9.11496513951,8.98911824406
0.7604,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7606,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7608,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.761,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7612,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7614,5.01558861695,9.18336240051,9.13943880433,9.01485128052
0.7616,4.66237815097,9.18336240051,9.11496513951,9.01485128052
0.7618,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.762,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7622,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.7624,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7626,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7628,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.763,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7632,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7634,5.01558861695,9.15753469511,9.09049147469,9.03897600219
0.7636,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7638,4.66237815097,9.15753469511,9.11496513951,9.03897600219
0.764,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7642,5.01558861695,9.15753469511,9.11496513951,9.01485128052
0.7644,5.01558861695,9.13170698972,9.11496513951,9.03897600219
0.7646,4.66237815097,9.15753469511,9.11496513951,9.01485128052
0.7648,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.765,5.01558861695,9.15753469511,9.11496513951,9.03897600219
0.7652,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7654,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7656,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7658,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.766,4.66237815097,9.18336240051,9.13943880433,9.03897600219
0.7662,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7664,5.01558861695,9.15753469511,9.13943880433,9.03897600219
0.7666,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7668,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.767,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7672,5.01558861695,9.18336240051,9.13943880433,9.03897600219
0.7674,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7676,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7678,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.768,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7682,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7684,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.7686,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7688,5.01558861695,9.18336240051,9.11496513951,9.01485128052
0.769,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7692,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7694,5.01558861695,9.2091901059,9.11496513951,9.03897600219
0.7696,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7698,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.77,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7702,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7704,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7706,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7708,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.771,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7712,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7714,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7716,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7718,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.772,4.66237815097,9.18336240051,9.11496513951,9.06470903865
0.7722,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7724,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7726,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7728,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.773,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7732,5.01558861695,9.18336240051,9.09049147469,9.03897600219
0.7734,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7736,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.7738,4.66237815097,9.18336240051,9.11496513951,9.06470903865
0.774,5.01558861695,9.2091901059,9.11496513951,9.06470903865
0.7742,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7744,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7746,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7748,5.01558861695,9.18336240051,9.11496513951,9.0904420751
0.775,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7752,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7754,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7756,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7758,4.66237815097,9.18336240051,9.11496513951,9.03897600219
0.776,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7762,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7764,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7766,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7768,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.777,5.01558861695,9.18336240051,9.11496513951,9.06470903865
0.7772,5.01558861695,9.18336240051,9.11496513951,9.03897600219
0.7774,5.01558861695,9.18336240051,9.11496513951,9.03897600219
